Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
62;82240,0151;38062,6997;94631,5660;90673,1300;94046,8311;89661,4326;89821,7453;81069,8176;81914,8917;85851,4262;85153,3384;93483,8392;93785,4564;87367,4457;88121,1232;93512,8686;86755,3660;95015,6875;90101,1009;93032,3694;88487,5917;95476,7432;91811,1608;92493,1823;88184,8779;94740,9805;91052,2415;70640,2223;62629,2465;73743,6801;77843,7056;78330,4441;73106,1639;73743,6801;84136,2408;79713,5142;78147,5634;76005,2739;92746,8826;84315,5655;94759,1032;94193,4176;87609,7210;88778,6382;94654,6620;90598,8237;93523,8842;79862,2272;81726,3297;85317,9704;86681,1320;94385,6689;71307,2309;51150,8277;77300,0990;77742,4330;78172,0405;78642,3453;82807,9840;51957,4192;94150,5886;92023,4434;60572,5297;69328,6677;67853,7586;86261,1596;80299,3343;83003,8792;94263,6446;89925,8510;78861,8291;76799,5862;6880,0674;546,9745;0,1709;2420,9454;3572,0065;6401,7122;64919,8292;32730,9157;22121,7360;99643,6133;47752,5125;6511,9881;4047,5844;93234,4681;95136,1247;67764,4230;2192,9453;86001,1667;52355,6490;74227,5055;82064,7639;86761,9722;78787,7288;83597,9058;79748,0254;86022,2761;93836,4198;86416,3867;73144,9745;3165292321644310000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;31632347988503400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;127862701481497000000000000000000000000,0000;713429219268330000000000000000000000000000,0000;2597103688962020000000000000000000000000000,0000;-2134487723483020000000000000000000000000000000000,0000
63;80734,2004;36871,7178;94189,8258;89991,2681;93559,5745;88912,9390;89000,4153;79594,4280;80411,9173;84572,1541;83955,2309;92924,5254;93277,7957;86425,0131;87262,8235;93000,4181;85845,3022;94592,8677;89398,3123;92451,2334;87614,8474;95103,0950;91159,5403;91862,6887;87256,6713;94291,2572;90334,8513;68761,1924;60676,4666;71950,9712;76329,1162;76874,2811;71247,3666;71950,9712;82791,7437;78031,5591;76647,9117;74119,5070;92107,1146;82978,0677;94265,4083;93648,1319;86525,9888;87790,2656;94102,6360;89679,5174;93043,3678;78176,1759;80126,5368;84136,9991;85721,8319;94023,0392;69289,2363;49068,4775;76063,5086;76516,9843;76957,6974;77440,0873;81347,7480;50504,6898;93523,8281;91217,5941;57986,2644;67185,8572;65466,4598;85143,9051;78651,8329;81591,9832;93672,5173;88944,6700;77219,9258;74934,8922;6514,7358;510,0313;0,1514;2271,8152;3375,5461;6222,4643;63356,5597;31258,6464;20661,7014;99609,7345;45915,4733;6153,8288;3824,9673;92579,1230;94774,6074;66569,0586;2056,7634;84736,0895;49182,8967;72500,9737;80457,1152;85355,5606;76069,5522;82064,7202;77903,4536;84695,8126;93273,4013;85275,6904;69170,2766;-53373159127566400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-412833773597958000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-2045803223703950000000000000000000000000,0000;-7647961230556500000000000000000000000000000,0000;-42592500498977100000000000000000000000000000,0000;37076051756900100000000000000000000000000000000000,0000
64;79092,0668;35620,2917;93705,3133;89252,7098;93023,2910;88104,4536;88100,4431;78029,1240;78804,8047;83174,5147;82689,1860;92306,0198;92719,0617;85407,8771;86335,2197;92443,3456;84864,0904;94128,4167;88637,5327;91827,6961;86678,2447;94695,1217;90448,3045;91176,3259;86250,7031;93798,9956;89552,8801;66776,7444;58628,0291;70039,2339;74704,8173;75310,6582;69267,5163;70039,2339;81337,9207;76229,8104;75033,7067;72124,8028;91396,7845;81533,1706;93721,5912;93047,8474;85334,6990;86702,4564;93474,3127;88650,8037;92530,8477;76362,4104;78396,8292;82865,8573;84696,7702;93635,1001;67238,9678;46939,3963;74757,0408;75220,9362;75673,0265;76167,6760;65796,7431;48980,9633;92808,5579;90304,3235;55271,2315;64925,7250;62939,3890;83938,0971;76877,2902;80067,4370;93000,0423;87847,5375;75480,9331;72944,6215;6156,4253;475,1292;0,1341;2131,1898;3182,1273;6054,4578;61754,0822;29802,4936;19256,7057;99570,8867;44059,5699;5801,2144;3605,7967;91843,3967;94375,6063;65306,2436;1933,3576;83355,7386;45863,0512;70715,9997;78721,6552;83727,8301;73483,1874;80463,6375;76036,1078;83342,3735;92630,7476;84090,3583;65067,0958;944811662876180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;5160422169974470000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;34164913835856000000000000000000000000000,0000;109059927147736000000000000000000000000000000,0000;725776208502570000000000000000000000000000000,0000;-662178284378236000000000000000000000000000000000000,0000
65;77304,5861;34306,9715;93173,9105;88448,7214;92432,8722;87226,2284;87114,1586;76368,4302;77081,5012;81653,5855;81350,4481;91621,4784;92104,0562;84304,4073;85328,2057;91838,7661;83806,6838;93619,1820;87814,0900;91158,9242;85668,7985;94248,7762;89664,0001;90429,5310;85161,6038;93260,4668;88701,0927;64685,9645;56483,4158;68005,2945;72966,9293;73635,7492;67163,5086;68005,2945;79771,3523;74305,0077;73297,4267;70021,4993;90610,0410;79968,9567;93123,0851;92387,6729;84019,7766;85500,0667;92761,9450;87503,6623;91967,3348;74415,5507;76530,7338;81501,8853;83611,1270;93216,1767;65145,8187;44705,5504;73377,6315;73850,8224;74314,7690;74821,8793;64419,8147;47384,1839;92008,6409;89285,6907;52432,6669;62550,9368;60273,5912;82636,3012;74967,1202;78424,6934;92238,0000;86625,2269;73645,9916;70826,3097;5803,0465;442,1005;0,1187;1998,4167;2990,5632;5897,0419;60111,4236;28362,8245;17908,7363;99524,0884;42187,9194;5451,9813;3388,7277;91017,4490;93928,2659;63975,3024;1818,5162;81849,5004;42418,7361;68874,5551;76848,8670;81806,2764;71278,6918;78839,8813;74165,6195;81975,5586;91884,1438;82860,1164;60620,4105;-16581444683477000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-73128342570708200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-586953219700006000000000000000000000000000,0000;-1615177521057970000000000000000000000000000000,0000;-12831723366325400000000000000000000000000000000,0000;12157593301184400000000000000000000000000000000000000,0000
66;75366,5601;32930,2327;92591,5736;87569,5411;91784,2707;86267,3505;86033,4203;74606,9160;75230,6202;80004,8363;79934,1368;90866,4258;91428,3808;83103,2381;84231,6529;91183,0373;82668,5890;93064,0203;86923,6551;90447,2282;84593,7407;93755,4216;88804,7231;89617,4995;83983,6798;92671,5327;87773,9933;62486,6417;54244,4132;65846,1264;71111,6722;71845,6641;64932,2898;65846,1264;78088,1768;72253,4464;71434,2061;67807,4195;89743,5372;78268,8167;92465,2636;91662,5221;82564,2180;84166,9497;91960,8528;86231,7966;91333,9098;72330,9479;74522,3913;80029,0647;82465,9054;92758,5785;63002,5213;42400,5322;71924,4035;72405,5992;72881,9284;73401,6734;62942,0242;45712,9437;91115,6050;88148,4589;49478,6104;60061,4721;57472,3760;81230,6577;72925,6156;76655,2755;91381,4779;85271,3612;71714,9937;68577,5744;5458,3455;410,7993;0,1050;1872,9161;2802,4568;0,0000;58426,7408;26939,7481;16601,3986;99468,3549;40304,2288;5109,0517;3175,5767;90090,6183;93419,1747;62576,1625;1711,0419;80220,6953;38872,5298;66976,3724;74827,7418;0,0000;69140,3310;77262,2953;72341,1453;80631,1594;91003,8937;81584,0706;55995,0732;321381560855151000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;858161100067261000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;10717765791722100000000000000000000000000000,0000;24841430273871600000000000000000000000000000000,0000;235077172071081000000000000000000000000000000000,0000;-229413785593350000000000000000000000000000000000000000,0000
67;73273,6307;31490,8522;91954,7288;86604,8750;91074,4112;85215,9240;84849,6865;72739,5049;73243,6291;78224,2487;78433,7731;90038,2692;90688,7252;81793,4480;83035,6477;90473,6333;81444,2672;92460,9654;85961,4102;89686,9921;83450,6339;93212,9152;87869,1742;88735,2157;82711,2357;92027,7281;86765,8266;60174,6360;51914,0732;63558,6320;69135,5926;69936,7248;62571,2933;63558,6320;76285,1208;70070,6698;69444,7635;65477,2853;88795,3967;76418,3071;91742,4626;90866,3414;80951,5737;82687,3789;91069,3843;84831,4785;90611,8513;70104,8906;72366,8386;78426,0025;81258,6045;92253,2298;60807,5135;40030,3425;70394,1296;70882,0198;71370,9876;71903,3363;61355,1299;43967,1664;90117,5247;86878,3278;46420,1396;57452,1014;54541,5722;79712,8629;70764,5379;74750,6219;90429,0088;83782,3527;69686,8937;66195,1895;5120,4739;381,0993;0,0929;1754,3605;2619,4564;0,0000;56697,6598;25533,1430;15339,6923;99401,7111;38411,9453;4775,4306;2968,2115;89050,7924;92832,5023;61109,3773;1610,0904;78415,7297;35261,2718;65029,3693;72618,0786;0,0000;0,0000;75989,0127;70561,5531;79308,8084;89950,0686;80260,7770;51351,4018;-6510226278242790000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-13009722277019700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-203101661753134000000000000000000000000000000,0000;-396717641473729000000000000000000000000000000000,0000;-4457063182467700000000000000000000000000000000000,0000;4448333302655060000000000000000000000000000000000000000,0000
68;71024,1302;29990,3131;91260,0108;85543,8787;90301,0984;84059,3735;83553,8621;70761,4995;71116,2679;76308,4586;76842,3518;89136,8060;89882,6838;80364,7618;81730,5764;89704,6074;80128,1278;91804,4925;84921,2771;88876,0961;82250,6555;92617,0050;86862,5098;87777,2703;81338,5547;91324,3567;85670,5160;57748,3947;49496,9540;61140,8616;67035,5921;67905,7623;60079,4103;61140,8616;74358,9215;67752,7320;67330,8649;63028,7622;87763,5054;74407,2829;90946,0463;89989,8447;79170,3153;81049,8380;90089,1134;83301,6276;89782,8163;67734,8546;70060,2831;76673,8088;79983,5757;91692,0534;58559,4597;37600,9010;68778,7127;69271,9083;69773,2699;70317,8147;59653,8135;42146,9257;89021,4252;85481,7587;43271,8329;54723,6437;51489,8076;78077,3941;68494,9069;72715,0130;89382,3835;82157,7291;67559,3528;63677,1245;4792,2515;352,8919;0,0822;1641,9060;2440,0236;0,0000;54921,6056;24142,8634;14127,8566;99319,2077;36515,1634;4448,3136;2764,8890;87885,3847;92154,8250;59576,1430;1515,0951;76465,5305;31615,2563;0,0000;71369,7738;0,0000;0,0000;74932,7654;68825,7389;78008,1439;88664,6821;78888,3177;46468,3970;132873718338935000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;196798068884477000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;4009226803006860000000000000000000000000000000,0000;6573611319219690000000000000000000000000000000000,0000;87403009008191600000000000000000000000000000000000,0000;-88655282721915300000000000000000000000000000000000000000,0000
69;68616,4122;28430,8168;90503,7391;84375,6059;89462,3818;82785,0334;82136,5379;68668,5866;68850,0058;74254,9217;75152,5885;88162,4516;89008,0354;78807,8553;80307,3201;88873,0457;78715,4689;91093,0077;83797,7686;88005,6969;80964,8639;91958,8593;85776,8413;86738,1019;79859,9035;90556,4094;84481,9675;55206,8878;46999,3377;58592,5105;64808,6228;65749,7543;57459,7558;58592,5105;72305,8717;65297,3730;65096,1535;60461,4116;86633,3747;72235,4831;90063,6878;89019,7542;77214,8877;79248,1812;89029,3952;81647,3406;88829,0355;65219,7917;67600,4245;74756,8102;78632,5731;91069,0059;56258,0729;35121,1216;67068,1771;67565,2512;68078,0879;68633,9347;57836,9970;40254,1073;87824,5321;83954,1142;40051,7595;51880,0390;48329,0028;76315,8119;66115,1883;70560,1763;88251,8751;80403,3330;65329,2186;61023,0620;4470,2122;326,0847;0,0727;1531,5699;2265,5619;0,0000;53096,3410;22768,9172;12969,3724;99215,9157;34618,2007;4130,2592;2567,1994;86580,5504;91343,8625;57978,3108;1425,4015;74339,0241;27979,5018;0,0000;69945,9468;0,0000;0,0000;74080,0305;67132,6257;76728,8103;87076,6976;77465,1724;41309,0109;-2921893066273180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-2853571998824920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-83391917502542700000000000000000000000000000000,0000;-112934642464194000000000000000000000000000000000000,0000;-1770784962505960000000000000000000000000000000000000,0000;1788177052501030000000000000000000000000000000000000000000,0000
70;66049,4722;26817,0836;89679,9741;83090,3123;88553,1756;81382,1582;80588,0178;66457,3208;66451,5470;72062,0996;73357,1932;87111,9078;88059,8328;77114,5897;78757,7101;87976,3167;77200,1961;90325,0936;82586,0529;87072,9861;79605,1157;91230,4164;84610,4993;85611,9009;78269,6039;89718,6092;83193,6447;52555,3010;44428,4739;55920,1061;62452,1229;63465,6078;54721,7295;55920,1061;70121,5113;62707,6792;62741,6256;57778,7388;85380,5695;69892,5252;89080,0122;87939,4995;75085,7644;77281,4791;87897,9206;79873,2255;87733,5958;62560,4547;64986,8366;72662,7224;77195,3269;90379,4314;53906,4855;32602,5860;65255,5112;65754,9917;66277,8656;66843,7234;55908,0175;38291,3170;86519,4596;82291,6548;36781,8538;48930,3994;45074,4794;74419,5929;63624,8275;68297,0998;87045,9132;78524,7895;62995,0056;58239,8001;4151,9331;300,5997;0,0643;1422,5221;2095,6448;0,0000;51220,1818;21411,5937;11854,0064;99084,9507;32725,9698;3822,9679;2376,2511;85121,4950;90378,3579;56318,3918;1340,0200;72027,8238;24400,9235;0,0000;68330,1954;0,0000;0,0000;73401,4574;65481,1631;75470,4578;85091,3489;75991,7848;35979,7354;66408785610256800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;46190769944979000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;1876318143807210000000000000000000000000000000000,0000;2011365982287290000000000000000000000000000000000000,0000;37044821415624700000000000000000000000000000000000000,0000;-37605363414096700000000000000000000000000000000000000000000,0000
71;63326,2525;25154,6926;88780,1252;81679,5219;87564,4794;79842,4078;78898,5706;64125,2005;63931,9701;69729,6656;71449,9062;85977,1010;87029,7969;75278,4913;77074,5791;87008,5772;75577,4480;89495,0060;81280,3674;86069,7660;78142,0612;90424,2862;83338,3297;84392,6822;76562,2501;88805,2651;81799,0237;49805,0821;41793,8654;53135,8440;59964,9858;61051,3761;51880,8837;53135,8440;67801,8917;59992,4367;60262,7040;54991,5502;83973,7539;67368,9857;87976,7562;86729,3640;72788,9660;75153,9200;86691,0822;77977,8339;86480,7074;59759,7483;62221,3218;70383,2201;75660,2206;89620,4249;51511,4203;30058,9322;63339,6668;63840,0852;64371,2996;64945,6554;53874,3075;36262,6430;85070,9508;80464,2863;33487,6342;45892,6045;41745,2784;72392,9985;61024,4172;65924,2537;85760,8544;76521,1510;60559,6187;55340,0405;3838,4622;276,3720;0,0569;1315,1217;1925,6880;0,0000;49292,5103;20071,5919;10798,9998;98914,5246;30842,9175;3524,7764;2192,0916;83492,6952;89217,8998;54599,5545;1258,1448;69524,1366;20931,1122;0,0000;66506,4625;0,0000;0,0000;72777,5450;63870,3265;74232,7423;82574,3468;0,0000;30399,6382;0,0000;-788938350660241000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-46720321780799500000000000000000000000000000000000,0000;-37129816033023400000000000000000000000000000000000000,0000;-796463660435931000000000000000000000000000000000000000,0000;812275849744489000000000000000000000000000000000000000000000,0000
72;60451,2406;23452,4746;87793,1565;80136,5141;86484,0213;78160,0484;77058,5770;61671,0008;61304,3022;67258,7252;69425,0159;84745,3931;85906,6774;73294,6772;75251,9965;85962,7341;73842,9456;88594,6862;79874,2170;84995,4518;76556,5666;89543,0654;81948,5714;83074,4072;74732,8561;87810,3904;80291,4631;46973,1651;39107,7737;50258,5380;57350,3205;58506,7547;48958,0548;50258,5380;65344,7511;57167,3929;57653,3289;52116,8669;82378,2526;64673,6873;86733,8206;85367,8864;70334,0125;72872,6979;85394,7904;75954,2311;85056,0588;56823,0945;59308,3373;67914,1064;74014,6108;88790,3605;49083,1719;27506,0271;61323,0255;61822,8372;62360,6982;62941,9561;51745,7875;34173,9148;83490,4176;78487,2788;30198,1439;42754,1928;38364,1613;70247,7044;58308,5865;63441,0848;84381,9056;74385,8283;58027,0154;52343,3773;3528,6983;253,3485;0,0504;1208,9914;0,0000;0,0000;47313,9089;18750,0582;9805,4918;0,0000;28975,0704;3239,2695;2014,6418;81678,0650;87812,7179;52825,6150;1179,1333;66822,4287;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;62299,1165;73015,3253;0,0000;0,0000;24645,2907;0,0000;14386290824289500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;0,0000;709922082551407000000000000000000000000000000000000000,0000;17737245717908200000000000000000000000000000000000000000,0000;-18016278347332800000000000000000000000000000000000000000000000,0000
73;57432,3056;21723,3236;86705,7505;78456,2918;85296,2498;76332,0412;75058,5987;59094,9414;58581,1651;64652,0460;67277,7002;83400,3142;84676,5797;71160,3362;73285,5866;84834,9030;71990,9645;87618,3728;78362,1981;83839,5052;74818,9163;88580,6565;80416,1167;81650,9299;72777,0359;86727,5004;78664,4379;44080,5576;36383,5262;47310,8747;54617,5089;55838,2616;45977,2192;47310,8747;62753,1783;54251,8559;54906,1478;49174,4528;80573,2627;61839,2336;85332,2021;83835,1060;67726,1680;70440,9360;83985,2640;73790,9786;83447,1384;53758,7387;56255,3695;65255,9483;72246,4758;87889,0496;46634,9033;24961,4445;59206,8538;59704,3136;60247,1851;60833,6582;49533,0859;32032,5773;81765,0881;76346,0673;26945,4112;39545,5761;34957,6156;67994,6498;55480,3868;60848,1842;82884,2955;72107,7623;55398,3916;49273,4382;3223,8188;231,4863;0,0446;1104,5345;0,0000;0,0000;45286,4606;17448,7104;8873,9701;0,0000;27127,9097;2970,4101;1843,7196;79661,0252;86112,6637;51001,0183;1102,4896;63919,6624;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;60766,5582;71817,8740;0,0000;0,0000;19192,0272;0,0000;-283280452621085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;0,0000;-14056457234517900000000000000000000000000000000000000000,0000;-407247161683172000000000000000000000000000000000000000000,0000;410410820752241000000000000000000000000000000000000000000000000,0000
74;54279,2720;19981,5475;85503,0550;76635,3997;83983,4552;74357,2550;72890,0057;56399,0302;55770,0307;61914,2905;65003,7139;81922,7108;83323,4480;68874,4527;71172,3967;83621,7639;70018,4121;86563,4476;76738,5334;82600,9023;72917,6255;87537,6281;78737,4142;80116,0329;70691,0219;85550,2906;76911,6118;41152,7270;33636,5700;44317,9888;51782,0737;53058,0746;42960,6309;44317,9888;60035,9657;51267,4613;52015,8882;46188,0391;78549,9069;58902,5502;83755,1777;82113,6359;64965,9203;67857,1625;82444,6383;71488,6263;81643,6538;50578,1567;53073,3127;62414,1170;70347,4049;86917,5240;44181,9074;22446,0797;56993,7992;57486,9147;58033,3272;58623,2867;47244,4592;29848,2759;79886,9440;74026,1394;23763,8318;36302,7202;31555,5754;65632,3117;52544,7531;58140,1966;81249,4857;69688,6190;52675,5607;46156,4005;2920,1351;210,7519;0,0395;1000,4874;0,0000;0,0000;43213,7446;16169,8595;7995,4471;0,0000;25306,8131;2717,9252;1679,1676;77425,2589;84058,0155;49130,8110;1027,7408;60815,7236;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;59271,7009;70640,0609;0,0000;0,0000;14344,5050;0,0000;5807249278732240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;0,0000;288016808735272000000000000000000000000000000000000000000,0000;8417798831991170000000000000000000000000000000000000000000,0000;-8360068418723150000000000000000000000000000000000000000000000000,0000
75;51009,4887;18242,5534;84169,8914;74670,1615;82528,3579;72234,2067;70545,0613;53587,4257;52879,9162;59052,2405;62599,8766;80293,8415;81831,2084;66436,4348;68909,5415;82318,9368;67922,0608;85426,8695;74998,1035;81244,3890;70871,1267;86417,1290;76903,6356;78463,7000;68471,8665;84272,0091;75026,9101;38209,0724;30884,7622;41299,0474;48864,8115;50184,9799;39925,3549;41299,0474;57208,8721;48230,8896;48989,0837;43176,1171;76300,8660;55885,5027;81988,6135;80189,3028;62050,5097;65116,5474;80764,3341;69054,3671;79637,8733;47296,1401;49776,7806;59399,0158;68313,3800;85877,9035;41736,8806;19979,9289;54687,7041;55174,3522;55722,9189;56314,5632;44886,7245;27632,3399;77853,1822;71516,6533;20689,1009;33056,6399;28190,9306;63160,1394;49508,9800;55320,1645;79468,9032;67137,0399;49861,6322;43012,2265;2624,0334;191,1194;0,0350;899,0380;0,0000;0,0000;41100,8086;14916,5014;7171,9160;0,0000;23517,8745;2481,4657;1520,8389;74955,0834;81600,1591;47220,6051;954,5657;57514,0380;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;57813,6171;69481,5639;0,0000;0,0000;10205,2546;0,0000;-139373982689574000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;0,0000;-6103076177100410000000000000000000000000000000000000000000,0000;-205478469488904000000000000000000000000000000000000000000000,0000;175394235424812000000000000000000000000000000000000000000000000000,0000
76;47641,8423;16521,0036;82691,5314;72556,6972;80914,8460;69960,4906;68017,5023;50666,8574;49921,4964;56075,0037;60065,2076;78496,6244;80184,1917;63846,3440;66494,5377;80920,3381;65698,9718;84202,7025;73135,9006;79765,0993;68752,5832;85220,6838;74920,7215;76688,1586;66117,9278;82885,5835;73004,8857;35265,4455;28147,1369;38268,9363;45889,6530;47241,6308;36884,4682;38268,9363;54291,2196;45153,7588;45844,4744;40153,6162;73829,8625;52795,4256;80021,5427;78051,6164;58975,7828;62212,5447;78932,1144;66484,7850;77425,0394;43931,2089;46384,3387;56226,1580;66144,7034;84771,9679;39321,1500;17587,9318;52294,0811;52772,1296;53321,4294;53912,8841;42468,0482;25398,2652;75665,0407;68810,8922;17757,0208;29835,1712;24898,8783;60578,7213;46382,8840;52393,0086;77530,4182;64450,7527;46970,1561;39856,4194;2344,0490;172,5697;0,0310;800,3236;0,0000;0,0000;38954,1134;13692,3489;6411,6929;0,0000;21767,2039;2260,6153;1368,6486;72236,0877;78713,9615;45276,5328;882,9733;54022,9359;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;56391,4021;68342,0663;0,0000;0,0000;6828,2338;0,0000;0,0000;0,0000;133779429802041000000000000000000000000000000000000000000000,0000;5176002646425490000000000000000000000000000000000000000000000,0000;-4316452133804620000000000000000000000000000000000000000000000000000,0000
77;44197,3371;14830,7397;81053,8256;70291,4771;79128,6508;67533,8410;65303,1278;47646,6567;46907,1865;52994,1869;57398,9130;76516,3116;78367,6990;61105,4205;63925,7872;79418,4566;63348,2626;82884,0882;71147,3355;78145,1978;66504,6900;83933,0248;72772,9392;74783,8832;63628,8756;81384,0282;70841,3249;32333,4764;25444,4488;35238,8019;42878,8099;44253,1252;33848,6588;35238,8019;51304,6596;42044,9225;42611,0636;37130,0891;71141,8649;49624,1100;77846,1571;75694,0673;55739,4277;59139,9915;76933,1586;63768,3497;75003,7107;40505,6290;42918,6076;52915,8429;63845,5797;83596,3502;36960,3082;15292,1791;49819,1603;50286,6743;50835,0828;51424,3003;39997,9366;23161,6940;73321,9970;65909,2057;15001,9480;26640,2122;21715,8306;57882,7259;43199,7194;49366,0025;75419,1874;61619,2378;44012,9151;36700,5881;2076,7102;155,0888;0,0275;704,9250;0,0000;0,0000;36781,3698;12501,7855;5706,4067;0,0000;20060,4374;2040,8835;1222,6138;69256,2046;75554,3831;43305,1926;812,3354;50356,9395;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4223,4675;0,0000;0,0000;0,0000;-3030104085016230000000000000000000000000000000000000000000000,0000;-134679588859991000000000000000000000000000000000000000000000000,0000;108990416378567000000000000000000000000000000000000000000000000000000,0000
